code.after,code.before,Relationship,adjustment
180400,180400,1:1,2017 to 2012
180500,180500,1:1,2017 to 2012
180610,180610,1:1,2017 to 2012
180620,180620,1:1,2017 to 2012
180631,180631,1:1,2017 to 2012
180632,180632,1:1,2017 to 2012
180690,180690,1:1,2017 to 2012
190110,190110,1:1,2017 to 2012
190120,190120,1:1,2017 to 2012
190190,190190,1:1,2017 to 2012
190211,190211,1:1,2017 to 2012
190219,190219,1:1,2017 to 2012
190220,190220,1:1,2017 to 2012
190230,190230,1:1,2017 to 2012
190240,190240,1:1,2017 to 2012
190300,190300,1:1,2017 to 2012
190410,190410,1:1,2017 to 2012
190420,190420,1:1,2017 to 2012
190430,190430,1:1,2017 to 2012
190490,190490,1:1,2017 to 2012
190510,190510,1:1,2017 to 2012
190520,190520,1:1,2017 to 2012
190531,190531,1:1,2017 to 2012
190532,190532,1:1,2017 to 2012
190540,190540,1:1,2017 to 2012
190590,190590,1:1,2017 to 2012
200110,200110,1:1,2017 to 2012
200190,200190,1:1,2017 to 2012
200210,200210,1:1,2017 to 2012
200290,200290,1:1,2017 to 2012
200310,200310,1:1,2017 to 2012
200390,200390,1:1,2017 to 2012
200410,200410,1:1,2017 to 2012
200490,200490,1:1,2017 to 2012
200510,200510,1:1,2017 to 2012
200520,200520,1:1,2017 to 2012
200540,200540,1:1,2017 to 2012
200551,200551,1:1,2017 to 2012
200559,200559,1:1,2017 to 2012
200560,200560,1:1,2017 to 2012
200570,200570,1:1,2017 to 2012
200580,200580,1:1,2017 to 2012
200591,200591,1:1,2017 to 2012
200599,200599,1:1,2017 to 2012
200600,200600,1:1,2017 to 2012
200710,200710,1:1,2017 to 2012
200791,200791,1:1,2017 to 2012
200799,200799,1:1,2017 to 2012
200811,200811,1:1,2017 to 2012
200819,200819,1:1,2017 to 2012
200820,200820,1:1,2017 to 2012
200830,200830,1:1,2017 to 2012
200840,200840,1:1,2017 to 2012
200850,200850,1:1,2017 to 2012
200860,200860,1:1,2017 to 2012
200870,200870,1:1,2017 to 2012
200880,200880,1:1,2017 to 2012
200891,200891,1:1,2017 to 2012
200893,200893,1:1,2017 to 2012
200897,200897,1:1,2017 to 2012
200899,200899,n:1,2017 to 2012
200911,200911,1:1,2017 to 2012
200912,200912,1:1,2017 to 2012
200919,200919,1:1,2017 to 2012
200921,200921,1:1,2017 to 2012
200929,200929,1:1,2017 to 2012
200931,200931,1:1,2017 to 2012
200939,200939,1:1,2017 to 2012
200941,200941,1:1,2017 to 2012
200949,200949,1:1,2017 to 2012
200950,200950,1:1,2017 to 2012
200961,200961,1:1,2017 to 2012
200969,200969,1:1,2017 to 2012
200971,200971,1:1,2017 to 2012
200979,200979,1:1,2017 to 2012
200981,200981,1:1,2017 to 2012
200989,200989,1:1,2017 to 2012
200990,200990,1:1,2017 to 2012
210111,210111,1:1,2017 to 2012
210112,210112,1:1,2017 to 2012
210120,210120,1:1,2017 to 2012
210130,210130,1:1,2017 to 2012
210210,210210,1:1,2017 to 2012
210220,210220,1:1,2017 to 2012
210230,210230,1:1,2017 to 2012
210310,210310,1:1,2017 to 2012
210320,210320,1:1,2017 to 2012
210330,210330,1:1,2017 to 2012
210390,210390,1:1,2017 to 2012
210410,210410,1:1,2017 to 2012
210420,210420,1:1,2017 to 2012
210500,210500,1:1,2017 to 2012
210610,210610,1:1,2017 to 2012
210690,210690,1:1,2017 to 2012
220110,220110,1:1,2017 to 2012
220190,220190,1:1,2017 to 2012
220210,220210,1:1,2017 to 2012
220291,220290,n:1,2017 to 2012
220299,220290,n:1,2017 to 2012
220300,220300,1:1,2017 to 2012
220410,220410,1:1,2017 to 2012
220421,220421,1:1,2017 to 2012
220422,220429,n:1,2017 to 2012
220429,220429,n:1,2017 to 2012
220430,220430,1:1,2017 to 2012
220510,220510,1:1,2017 to 2012
220590,220590,1:1,2017 to 2012
220600,220600,1:1,2017 to 2012
220710,220710,1:1,2017 to 2012
220720,220720,1:1,2017 to 2012
220820,220820,1:1,2017 to 2012
220830,220830,1:1,2017 to 2012
220840,220840,1:1,2017 to 2012
220850,220850,1:1,2017 to 2012
220860,220860,1:1,2017 to 2012
220870,220870,1:1,2017 to 2012
220890,220890,1:1,2017 to 2012
220900,220900,1:1,2017 to 2012
230110,230110,1:1,2017 to 2012
230120,230120,1:1,2017 to 2012
230210,230210,1:1,2017 to 2012
230230,230230,1:1,2017 to 2012
230240,230240,1:1,2017 to 2012
230250,230250,1:1,2017 to 2012
230310,230310,1:1,2017 to 2012
230320,230320,1:1,2017 to 2012
230330,230330,1:1,2017 to 2012
230400,230400,1:1,2017 to 2012
230500,230500,1:1,2017 to 2012
230610,230610,1:1,2017 to 2012
230620,230620,1:1,2017 to 2012
230630,230630,1:1,2017 to 2012
230641,230641,1:1,2017 to 2012
230649,230649,1:1,2017 to 2012
230650,230650,1:1,2017 to 2012
230660,230660,1:1,2017 to 2012
230690,230690,1:1,2017 to 2012
230700,230700,1:1,2017 to 2012
230800,230800,1:1,2017 to 2012
230910,230910,1:1,2017 to 2012
230990,230990,1:1,2017 to 2012
240110,240110,1:1,2017 to 2012
240120,240120,1:1,2017 to 2012
240130,240130,1:1,2017 to 2012
240210,240210,1:1,2017 to 2012
240220,240220,1:1,2017 to 2012
240290,240290,1:1,2017 to 2012
240311,240311,1:1,2017 to 2012
240319,240319,1:1,2017 to 2012
240391,240391,1:1,2017 to 2012
240399,240399,1:1,2017 to 2012
250100,250100,1:1,2017 to 2012
250200,250200,1:1,2017 to 2012
250300,250300,1:1,2017 to 2012
250410,250410,1:1,2017 to 2012
250490,250490,1:1,2017 to 2012
250510,250510,1:1,2017 to 2012
250590,250590,1:1,2017 to 2012
250610,250610,1:1,2017 to 2012
250620,250620,1:1,2017 to 2012
250700,250700,1:1,2017 to 2012
250810,250810,1:1,2017 to 2012
250830,250830,1:1,2017 to 2012
250840,250840,1:1,2017 to 2012
250850,250850,1:1,2017 to 2012
250860,250860,1:1,2017 to 2012
250870,250870,1:1,2017 to 2012
250900,250900,1:1,2017 to 2012
251010,251010,1:1,2017 to 2012
251020,251020,1:1,2017 to 2012
251110,251110,1:1,2017 to 2012
251120,251120,1:1,2017 to 2012
251200,251200,1:1,2017 to 2012
251310,251310,1:1,2017 to 2012
251320,251320,1:1,2017 to 2012
251400,251400,1:1,2017 to 2012
251511,251511,1:1,2017 to 2012
251512,251512,1:1,2017 to 2012
251520,251520,1:1,2017 to 2012
251611,251611,1:1,2017 to 2012
251612,251612,1:1,2017 to 2012
251620,251620,1:1,2017 to 2012
251690,251690,1:1,2017 to 2012
251710,251710,1:1,2017 to 2012
251720,251720,1:1,2017 to 2012
251730,251730,1:1,2017 to 2012
251741,251741,1:1,2017 to 2012
251749,251749,1:1,2017 to 2012
251810,251810,1:1,2017 to 2012
251820,251820,1:1,2017 to 2012
251830,251830,1:1,2017 to 2012
251910,251910,1:1,2017 to 2012
251990,251990,1:1,2017 to 2012
252010,252010,1:1,2017 to 2012
252020,252020,1:1,2017 to 2012
252100,252100,1:1,2017 to 2012
252210,252210,1:1,2017 to 2012
252220,252220,1:1,2017 to 2012
252230,252230,1:1,2017 to 2012
252310,252310,1:1,2017 to 2012
252321,252321,1:1,2017 to 2012
252329,252329,1:1,2017 to 2012
252330,252330,1:1,2017 to 2012
252390,252390,1:1,2017 to 2012
252410,252410,1:1,2017 to 2012
252490,252490,1:1,2017 to 2012
252510,252510,1:1,2017 to 2012
252520,252520,1:1,2017 to 2012
252530,252530,1:1,2017 to 2012
252610,252610,1:1,2017 to 2012
252620,252620,1:1,2017 to 2012
252800,252800,1:1,2017 to 2012
252910,252910,1:1,2017 to 2012
252921,252921,1:1,2017 to 2012
252922,252922,1:1,2017 to 2012
252930,252930,1:1,2017 to 2012
253010,253010,1:1,2017 to 2012
253020,253020,1:1,2017 to 2012
253090,253090,1:1,2017 to 2012
260111,260111,1:1,2017 to 2012
260112,260112,1:1,2017 to 2012
260120,260120,1:1,2017 to 2012
260200,260200,1:1,2017 to 2012
260300,260300,1:1,2017 to 2012
260400,260400,1:1,2017 to 2012
260500,260500,1:1,2017 to 2012
260600,260600,1:1,2017 to 2012
260700,260700,1:1,2017 to 2012
260800,260800,1:1,2017 to 2012
260900,260900,1:1,2017 to 2012
261000,261000,1:1,2017 to 2012
261100,261100,1:1,2017 to 2012
261210,261210,1:1,2017 to 2012
261220,261220,1:1,2017 to 2012
261310,261310,1:1,2017 to 2012
261390,261390,1:1,2017 to 2012
261400,261400,1:1,2017 to 2012
261510,261510,1:1,2017 to 2012
261590,261590,1:1,2017 to 2012
261610,261610,1:1,2017 to 2012
261690,261690,1:1,2017 to 2012
261710,261710,1:1,2017 to 2012
261790,261790,1:1,2017 to 2012
261800,261800,1:1,2017 to 2012
261900,261900,1:1,2017 to 2012
262011,262011,1:1,2017 to 2012
262019,262019,1:1,2017 to 2012
262021,262021,1:1,2017 to 2012
262029,262029,1:1,2017 to 2012
262030,262030,1:1,2017 to 2012
262040,262040,1:1,2017 to 2012
262060,262060,1:1,2017 to 2012
262091,262091,1:1,2017 to 2012
262099,262099,1:1,2017 to 2012
262110,262110,1:1,2017 to 2012
262190,262190,1:1,2017 to 2012
270111,270111,1:1,2017 to 2012
270112,270112,1:1,2017 to 2012
270119,270119,1:1,2017 to 2012
270120,270120,1:1,2017 to 2012
270210,270210,1:1,2017 to 2012
270220,270220,1:1,2017 to 2012
270300,270300,1:1,2017 to 2012
270400,270400,1:1,2017 to 2012
270500,270500,1:1,2017 to 2012
270600,270600,1:1,2017 to 2012
270710,270710,1:1,2017 to 2012
270720,270720,1:1,2017 to 2012
270730,270730,1:1,2017 to 2012
270740,270740,1:1,2017 to 2012
270750,270750,1:1,2017 to 2012
270791,270791,1:1,2017 to 2012
270799,270799,1:1,2017 to 2012
270810,270810,1:1,2017 to 2012
270820,270820,1:1,2017 to 2012
270900,270900,1:1,2017 to 2012
271012,271012,1:1,2017 to 2012
271019,271019,1:1,2017 to 2012
271020,271020,1:1,2017 to 2012
271091,271091,1:1,2017 to 2012
271099,271099,1:1,2017 to 2012
271111,271111,1:1,2017 to 2012
271112,271112,1:1,2017 to 2012
271113,271113,1:1,2017 to 2012
271114,271114,1:1,2017 to 2012
271119,271119,1:1,2017 to 2012
271121,271121,1:1,2017 to 2012
271129,271129,1:1,2017 to 2012
271210,271210,1:1,2017 to 2012
271220,271220,1:1,2017 to 2012
271290,271290,1:1,2017 to 2012
271311,271311,1:1,2017 to 2012
271312,271312,1:1,2017 to 2012
271320,271320,1:1,2017 to 2012
271390,271390,1:1,2017 to 2012
271410,271410,1:1,2017 to 2012
271490,271490,1:1,2017 to 2012
271500,271500,1:1,2017 to 2012
271600,271600,1:1,2017 to 2012
280110,280110,1:1,2017 to 2012
280120,280120,1:1,2017 to 2012
280130,280130,1:1,2017 to 2012
280200,280200,1:1,2017 to 2012
280300,280300,1:1,2017 to 2012
280410,280410,1:1,2017 to 2012
280421,280421,1:1,2017 to 2012
280429,280429,1:1,2017 to 2012
280430,280430,1:1,2017 to 2012
280440,280440,1:1,2017 to 2012
280450,280450,1:1,2017 to 2012
280461,280461,1:1,2017 to 2012
280469,280469,1:1,2017 to 2012
280470,280470,1:1,2017 to 2012
280480,280480,1:1,2017 to 2012
280490,280490,1:1,2017 to 2012
280511,280511,1:1,2017 to 2012
280512,280512,1:1,2017 to 2012
280519,280519,1:1,2017 to 2012
280530,280530,1:1,2017 to 2012
280540,280540,1:1,2017 to 2012
280610,280610,1:1,2017 to 2012
280620,280620,1:1,2017 to 2012
280700,280700,1:1,2017 to 2012
280800,280800,1:1,2017 to 2012
280910,280910,1:1,2017 to 2012
280920,280920,1:1,2017 to 2012
281000,281000,1:1,2017 to 2012
281111,281111,1:1,2017 to 2012
281112,281119,n:1,2017 to 2012
281119,281119,n:1,2017 to 2012
281121,281121,1:1,2017 to 2012
281122,281122,1:1,2017 to 2012
281129,281129,1:1,2017 to 2012
281211,281210,n:1,2017 to 2012
281212,281210,n:1,2017 to 2012
281213,281210,n:1,2017 to 2012
281214,281210,n:1,2017 to 2012
281215,281210,n:1,2017 to 2012
281216,281210,n:1,2017 to 2012
281217,281210,n:1,2017 to 2012
281219,281210,n:1,2017 to 2012
281290,281290,1:1,2017 to 2012
281310,281310,1:1,2017 to 2012
281390,281390,1:1,2017 to 2012
281410,281410,1:1,2017 to 2012
281420,281420,1:1,2017 to 2012
281511,281511,1:1,2017 to 2012
281512,281512,1:1,2017 to 2012
281520,281520,1:1,2017 to 2012
281530,281530,1:1,2017 to 2012
281610,281610,1:1,2017 to 2012
281640,281640,1:1,2017 to 2012
281700,281700,1:1,2017 to 2012
281810,281810,1:1,2017 to 2012
281820,281820,1:1,2017 to 2012
281830,281830,1:1,2017 to 2012
281910,281910,1:1,2017 to 2012
281990,281990,1:1,2017 to 2012
282010,282010,1:1,2017 to 2012
282090,282090,1:1,2017 to 2012
282110,282110,1:1,2017 to 2012
282120,282120,1:1,2017 to 2012
282200,282200,1:1,2017 to 2012
282300,282300,1:1,2017 to 2012
282410,282410,1:1,2017 to 2012
282490,282490,1:1,2017 to 2012
282510,282510,1:1,2017 to 2012
282520,282520,1:1,2017 to 2012
282530,282530,1:1,2017 to 2012
282540,282540,1:1,2017 to 2012
282550,282550,1:1,2017 to 2012
282560,282560,1:1,2017 to 2012
282570,282570,1:1,2017 to 2012
282580,282580,1:1,2017 to 2012
282590,282590,1:1,2017 to 2012
282612,282612,1:1,2017 to 2012
282619,282619,1:1,2017 to 2012
282630,282630,1:1,2017 to 2012
282690,282690,1:1,2017 to 2012
282710,282710,1:1,2017 to 2012
282720,282720,1:1,2017 to 2012
282731,282731,1:1,2017 to 2012
282732,282732,1:1,2017 to 2012
282735,282735,1:1,2017 to 2012
282739,282739,1:1,2017 to 2012
282741,282741,1:1,2017 to 2012
282749,282749,1:1,2017 to 2012
282751,282751,1:1,2017 to 2012
282759,282759,1:1,2017 to 2012
282760,282760,1:1,2017 to 2012
282810,282810,1:1,2017 to 2012
282890,282890,1:1,2017 to 2012
282911,282911,1:1,2017 to 2012
282919,282919,1:1,2017 to 2012
282990,282990,1:1,2017 to 2012
283010,283010,1:1,2017 to 2012
283090,283090,1:1,2017 to 2012
283110,283110,1:1,2017 to 2012
283190,283190,1:1,2017 to 2012
283210,283210,1:1,2017 to 2012
283220,283220,1:1,2017 to 2012
283230,283230,1:1,2017 to 2012
283311,283311,1:1,2017 to 2012
283319,283319,1:1,2017 to 2012
283321,283321,1:1,2017 to 2012
283322,283322,1:1,2017 to 2012
283324,283324,1:1,2017 to 2012
283325,283325,1:1,2017 to 2012
283327,283327,1:1,2017 to 2012
283329,283329,1:1,2017 to 2012
283330,283330,1:1,2017 to 2012
283340,283340,1:1,2017 to 2012
283410,283410,1:1,2017 to 2012
283421,283421,1:1,2017 to 2012
283429,283429,1:1,2017 to 2012
283510,283510,1:1,2017 to 2012
283522,283522,1:1,2017 to 2012
283524,283524,1:1,2017 to 2012
283525,283525,1:1,2017 to 2012
283526,283526,1:1,2017 to 2012
283529,283529,1:1,2017 to 2012
283531,283531,1:1,2017 to 2012
283539,283539,1:1,2017 to 2012
283620,283620,1:1,2017 to 2012
283630,283630,1:1,2017 to 2012
283640,283640,1:1,2017 to 2012
283650,283650,1:1,2017 to 2012
283660,283660,1:1,2017 to 2012
283691,283691,1:1,2017 to 2012
283692,283692,1:1,2017 to 2012
283699,283699,1:1,2017 to 2012
283711,283711,1:1,2017 to 2012
283719,283719,1:1,2017 to 2012
283720,283720,1:1,2017 to 2012
283911,283911,1:1,2017 to 2012
283919,283919,1:1,2017 to 2012
283990,283990,1:1,2017 to 2012
284011,284011,1:1,2017 to 2012
284019,284019,1:1,2017 to 2012
284020,284020,1:1,2017 to 2012
284030,284030,1:1,2017 to 2012
284130,284130,1:1,2017 to 2012
284150,284150,1:1,2017 to 2012
284161,284161,1:1,2017 to 2012
284169,284169,1:1,2017 to 2012
284170,284170,1:1,2017 to 2012
284180,284180,1:1,2017 to 2012
284190,284190,1:1,2017 to 2012
284210,284210,1:1,2017 to 2012
284290,284290,1:1,2017 to 2012
284310,284310,1:1,2017 to 2012
284321,284321,1:1,2017 to 2012
284329,284329,1:1,2017 to 2012
284330,284330,1:1,2017 to 2012
284390,284390,1:1,2017 to 2012
284410,284410,1:1,2017 to 2012
284420,284420,1:1,2017 to 2012
284430,284430,1:1,2017 to 2012
284440,284440,1:1,2017 to 2012
284450,284450,1:1,2017 to 2012
284510,284510,1:1,2017 to 2012
284590,284590,1:1,2017 to 2012
284610,284610,1:1,2017 to 2012
284690,284690,1:1,2017 to 2012
284700,284700,1:1,2017 to 2012
284910,284910,1:1,2017 to 2012
284920,284920,1:1,2017 to 2012
284990,284990,1:1,2017 to 2012
285000,285000,1:1,2017 to 2012
285210,285210,1:1,2017 to 2012
285290,285290,1:1,2017 to 2012
285310,285300,n:1,2017 to 2012
285390,284800,1:n,2017 to 2012
285390,285300,n:n,2017 to 2012
290110,290110,1:1,2017 to 2012
290121,290121,1:1,2017 to 2012
290122,290122,1:1,2017 to 2012
290123,290123,1:1,2017 to 2012
290124,290124,1:1,2017 to 2012
290129,290129,1:1,2017 to 2012
290211,290211,1:1,2017 to 2012
290219,290219,1:1,2017 to 2012
290220,290220,1:1,2017 to 2012
290230,290230,1:1,2017 to 2012
290241,290241,1:1,2017 to 2012
290242,290242,1:1,2017 to 2012
290243,290243,1:1,2017 to 2012
290244,290244,1:1,2017 to 2012
290250,290250,1:1,2017 to 2012
290260,290260,1:1,2017 to 2012
290270,290270,1:1,2017 to 2012
290290,290290,1:1,2017 to 2012
290311,290311,1:1,2017 to 2012
290312,290312,1:1,2017 to 2012
290313,290313,1:1,2017 to 2012
290314,290314,1:1,2017 to 2012
290315,290315,1:1,2017 to 2012
290319,290319,1:1,2017 to 2012
290321,290321,1:1,2017 to 2012
290322,290322,1:1,2017 to 2012
290323,290323,1:1,2017 to 2012
290329,290329,1:1,2017 to 2012
290331,290331,1:1,2017 to 2012
290339,290339,1:1,2017 to 2012
290371,290371,1:1,2017 to 2012
290372,290372,1:1,2017 to 2012
290373,290373,1:1,2017 to 2012
290374,290374,1:1,2017 to 2012
290375,290375,1:1,2017 to 2012
290376,290376,1:1,2017 to 2012
290377,290377,1:1,2017 to 2012
290378,290378,1:1,2017 to 2012
290379,290379,1:1,2017 to 2012
290381,290381,1:1,2017 to 2012
290382,290382,1:1,2017 to 2012
290383,290389,n:1,2017 to 2012
290389,290389,n:1,2017 to 2012
290391,290391,1:1,2017 to 2012
290392,290392,1:1,2017 to 2012
290393,290399,n:1,2017 to 2012
290394,290399,n:1,2017 to 2012
290399,290399,n:1,2017 to 2012
290410,290410,1:1,2017 to 2012
290420,290420,1:1,2017 to 2012
290431,290490,n:1,2017 to 2012
290432,290490,n:1,2017 to 2012
290433,290490,n:1,2017 to 2012
290434,290490,n:1,2017 to 2012
290435,290490,n:1,2017 to 2012
290436,290490,n:1,2017 to 2012
290491,290490,n:1,2017 to 2012
290499,290490,n:1,2017 to 2012
290511,290511,1:1,2017 to 2012
290512,290512,1:1,2017 to 2012
290513,290513,1:1,2017 to 2012
290514,290514,1:1,2017 to 2012
290516,290516,1:1,2017 to 2012
290517,290517,1:1,2017 to 2012
290519,290519,1:1,2017 to 2012
290522,290522,1:1,2017 to 2012
290529,290529,1:1,2017 to 2012
290531,290531,1:1,2017 to 2012
290532,290532,1:1,2017 to 2012
290539,290539,1:1,2017 to 2012
290541,290541,1:1,2017 to 2012
290542,290542,1:1,2017 to 2012
290543,290543,1:1,2017 to 2012
290544,290544,1:1,2017 to 2012
290545,290545,1:1,2017 to 2012
290549,290549,1:1,2017 to 2012
290551,290551,1:1,2017 to 2012
290559,290559,1:1,2017 to 2012
290611,290611,1:1,2017 to 2012
290612,290612,1:1,2017 to 2012
290613,290613,1:1,2017 to 2012
290619,290619,1:1,2017 to 2012
290621,290621,1:1,2017 to 2012
290629,290629,1:1,2017 to 2012
290711,290711,1:1,2017 to 2012
290712,290712,1:1,2017 to 2012
290713,290713,1:1,2017 to 2012
290715,290715,1:1,2017 to 2012
290719,290719,1:1,2017 to 2012
290721,290721,1:1,2017 to 2012
290722,290722,1:1,2017 to 2012
290723,290723,1:1,2017 to 2012
290729,290729,1:1,2017 to 2012
290811,290811,1:1,2017 to 2012
290819,290819,1:1,2017 to 2012
290891,290891,1:1,2017 to 2012
290892,290892,1:1,2017 to 2012
290899,290899,1:1,2017 to 2012
290911,290911,1:1,2017 to 2012
290919,290919,1:1,2017 to 2012
290920,290920,1:1,2017 to 2012
290930,290930,1:1,2017 to 2012
290941,290941,1:1,2017 to 2012
290943,290943,1:1,2017 to 2012
290944,290944,1:1,2017 to 2012
290949,290949,1:1,2017 to 2012
290950,290950,1:1,2017 to 2012
290960,290960,1:1,2017 to 2012
291010,291010,1:1,2017 to 2012
291020,291020,1:1,2017 to 2012
291030,291030,1:1,2017 to 2012
291040,291040,1:1,2017 to 2012
291050,291090,n:1,2017 to 2012
291090,291090,n:1,2017 to 2012
291100,291100,1:1,2017 to 2012
291211,291211,1:1,2017 to 2012
291212,291212,1:1,2017 to 2012
291219,291219,1:1,2017 to 2012
291221,291221,1:1,2017 to 2012
291229,291229,1:1,2017 to 2012
291241,291241,1:1,2017 to 2012
291242,291242,1:1,2017 to 2012
291249,291249,1:1,2017 to 2012
291250,291250,1:1,2017 to 2012
291260,291260,1:1,2017 to 2012
291300,291300,1:1,2017 to 2012
291411,291411,1:1,2017 to 2012
291412,291412,1:1,2017 to 2012
291413,291413,1:1,2017 to 2012
291419,291419,1:1,2017 to 2012
291422,291422,1:1,2017 to 2012
291423,291423,1:1,2017 to 2012
291429,291429,1:1,2017 to 2012
291431,291431,1:1,2017 to 2012
291439,291439,1:1,2017 to 2012
291440,291440,1:1,2017 to 2012
291450,291450,1:1,2017 to 2012
291461,291461,1:1,2017 to 2012
291462,291469,n:1,2017 to 2012
291469,291469,n:1,2017 to 2012
291471,291470,n:1,2017 to 2012
291479,291470,n:1,2017 to 2012
291511,291511,1:1,2017 to 2012
291512,291512,1:1,2017 to 2012
291513,291513,1:1,2017 to 2012
291521,291521,1:1,2017 to 2012
291524,291524,1:1,2017 to 2012
291529,291529,1:1,2017 to 2012
291531,291531,1:1,2017 to 2012
291532,291532,1:1,2017 to 2012
291533,291533,1:1,2017 to 2012
291536,291536,1:1,2017 to 2012
291539,291539,1:1,2017 to 2012
291540,291540,1:1,2017 to 2012
291550,291550,1:1,2017 to 2012
291560,291560,1:1,2017 to 2012
291570,291570,1:1,2017 to 2012
291590,291590,1:1,2017 to 2012
291611,291611,1:1,2017 to 2012
291612,291612,1:1,2017 to 2012
291613,291613,1:1,2017 to 2012
291614,291614,1:1,2017 to 2012
291615,291615,1:1,2017 to 2012
291616,291616,1:1,2017 to 2012
291619,291619,1:1,2017 to 2012
291620,291620,1:1,2017 to 2012
291631,291631,1:1,2017 to 2012
291632,291632,1:1,2017 to 2012
291634,291634,1:1,2017 to 2012
291639,291639,1:1,2017 to 2012
291711,291711,1:1,2017 to 2012
291712,291712,1:1,2017 to 2012
291713,291713,1:1,2017 to 2012
291714,291714,1:1,2017 to 2012
291719,291719,1:1,2017 to 2012
291720,291720,1:1,2017 to 2012
291732,291732,1:1,2017 to 2012
291733,291733,1:1,2017 to 2012
291734,291734,1:1,2017 to 2012
291735,291735,1:1,2017 to 2012
291736,291736,1:1,2017 to 2012
291737,291737,1:1,2017 to 2012
291739,291739,1:1,2017 to 2012
291811,291811,1:1,2017 to 2012
291812,291812,1:1,2017 to 2012
291813,291813,1:1,2017 to 2012
291814,291814,1:1,2017 to 2012
291815,291815,1:1,2017 to 2012
291816,291816,1:1,2017 to 2012
291817,291819,n:1,2017 to 2012
291818,291818,1:1,2017 to 2012
291819,291819,n:1,2017 to 2012
291821,291821,1:1,2017 to 2012
291822,291822,1:1,2017 to 2012
291823,291823,1:1,2017 to 2012
291829,291829,1:1,2017 to 2012
291830,291830,1:1,2017 to 2012
291891,291891,1:1,2017 to 2012
291899,291899,1:1,2017 to 2012
291910,291910,1:1,2017 to 2012
291990,291990,1:1,2017 to 2012
292011,292011,1:1,2017 to 2012
292019,292019,1:1,2017 to 2012
292021,292090,n:1,2017 to 2012
292022,292090,n:1,2017 to 2012
292023,292090,n:1,2017 to 2012
292024,292090,n:1,2017 to 2012
292029,292090,n:1,2017 to 2012
292030,292090,n:1,2017 to 2012
292090,292090,n:1,2017 to 2012
292111,292111,1:1,2017 to 2012
292112,292119,n:1,2017 to 2012
292113,292119,n:1,2017 to 2012
292114,292119,n:1,2017 to 2012
292119,292119,n:1,2017 to 2012
292121,292121,1:1,2017 to 2012
292122,292122,1:1,2017 to 2012
292129,292129,1:1,2017 to 2012
292130,292130,1:1,2017 to 2012
292141,292141,1:1,2017 to 2012
292142,292142,1:1,2017 to 2012
292143,292143,1:1,2017 to 2012
292144,292144,1:1,2017 to 2012
292145,292145,1:1,2017 to 2012
292146,292146,1:1,2017 to 2012
292149,292149,1:1,2017 to 2012
292151,292151,1:1,2017 to 2012
292159,292159,1:1,2017 to 2012
292211,292211,1:1,2017 to 2012
292212,292212,1:1,2017 to 2012
292214,292214,1:1,2017 to 2012
292215,292213,n:1,2017 to 2012
292216,292219,n:1,2017 to 2012
292217,292219,n:1,2017 to 2012
292218,292219,n:1,2017 to 2012
292219,292213,n:n,2017 to 2012
292219,292219,n:n,2017 to 2012
292221,292221,1:1,2017 to 2012
292229,292229,1:1,2017 to 2012
292231,292231,1:1,2017 to 2012
292239,292239,1:1,2017 to 2012
292241,292241,1:1,2017 to 2012
292242,292242,1:1,2017 to 2012
292243,292243,1:1,2017 to 2012
292244,292244,1:1,2017 to 2012
292249,292249,1:1,2017 to 2012
292250,292250,1:1,2017 to 2012
292310,292310,1:1,2017 to 2012
292320,292320,1:1,2017 to 2012
292330,292390,n:1,2017 to 2012
292340,292390,n:1,2017 to 2012
292390,292390,n:1,2017 to 2012
292411,292411,1:1,2017 to 2012
292412,292412,1:1,2017 to 2012
292419,292419,1:1,2017 to 2012
292421,292421,1:1,2017 to 2012
292423,292423,1:1,2017 to 2012
292424,292424,1:1,2017 to 2012
292425,292429,n:1,2017 to 2012
292429,292429,n:1,2017 to 2012
292511,292511,1:1,2017 to 2012
292512,292512,1:1,2017 to 2012
292519,292519,1:1,2017 to 2012
292521,292521,1:1,2017 to 2012
292529,292529,1:1,2017 to 2012
292610,292610,1:1,2017 to 2012
292620,292620,1:1,2017 to 2012
292630,292630,1:1,2017 to 2012
292640,292690,n:1,2017 to 2012
292690,292690,n:1,2017 to 2012
292700,292700,1:1,2017 to 2012
292800,292800,1:1,2017 to 2012
292910,292910,1:1,2017 to 2012
292990,292990,1:1,2017 to 2012
293020,293020,1:1,2017 to 2012
293030,293030,1:1,2017 to 2012
293040,293040,1:1,2017 to 2012
293060,293090,n:1,2017 to 2012
293070,293090,n:1,2017 to 2012
293080,293050,1:n,2017 to 2012
293080,293090,n:n,2017 to 2012
293090,293090,n:1,2017 to 2012
293110,293110,1:1,2017 to 2012
293120,293120,1:1,2017 to 2012
293131,293190,n:1,2017 to 2012
293132,293190,n:1,2017 to 2012
293133,293190,n:1,2017 to 2012
293134,293190,n:1,2017 to 2012
293135,293190,n:1,2017 to 2012
293136,293190,n:1,2017 to 2012
293137,293190,n:1,2017 to 2012
293138,293190,n:1,2017 to 2012
293139,293190,n:1,2017 to 2012
293190,293190,n:1,2017 to 2012
293211,293211,1:1,2017 to 2012
293212,293212,1:1,2017 to 2012
293213,293213,1:1,2017 to 2012
293214,293219,n:1,2017 to 2012
293219,293219,n:1,2017 to 2012
293220,293220,1:1,2017 to 2012
293291,293291,1:1,2017 to 2012
293292,293292,1:1,2017 to 2012
