code.after,code.before,Relationship,adjustment
58219,5829,n:n,1988 to 1976
58219,58313,n:n,1988 to 1976
58219,58322,n:n,1988 to 1976
58219,58333,n:n,1988 to 1976
58219,58343,n:n,1988 to 1976
58219,58353,n:n,1988 to 1976
58219,58362,n:n,1988 to 1976
58219,5837,n:n,1988 to 1976
58219,5839,n:n,1988 to 1976
58219,5841,n:n,1988 to 1976
58219,58422,n:n,1988 to 1976
58219,58432,n:n,1988 to 1976
58219,58492,n:n,1988 to 1976
58219,58493,n:n,1988 to 1976
58219,5851,n:n,1988 to 1976
58219,58521,n:n,1988 to 1976
58219,58529,n:n,1988 to 1976
58219,89286,n:n,1988 to 1976
58219,89289,n:n,1988 to 1976
58219,89399,n:n,1988 to 1976
58221,58313,n:n,1988 to 1976
58221,5839,n:n,1988 to 1976
58222,58322,n:n,1988 to 1976
58222,5839,n:n,1988 to 1976
58223,58333,n:1,1988 to 1976
58224,58343,n:n,1988 to 1976
58224,58353,n:n,1988 to 1976
58224,5839,n:n,1988 to 1976
58225,58362,n:1,1988 to 1976
58226,58232,n:1,1988 to 1976
58227,58493,n:1,1988 to 1976
58228,5841,n:n,1988 to 1976
58228,58422,n:n,1988 to 1976
58228,58432,n:n,1988 to 1976
58228,58492,n:n,1988 to 1976
58229,58212,n:n,1988 to 1976
58229,58222,n:n,1988 to 1976
58229,58242,n:n,1988 to 1976
58229,58259,n:n,1988 to 1976
58229,58269,n:n,1988 to 1976
58229,5827,n:n,1988 to 1976
58229,5829,n:n,1988 to 1976
58229,58353,n:n,1988 to 1976
58229,5837,n:n,1988 to 1976
58229,5839,n:n,1988 to 1976
58229,5851,n:n,1988 to 1976
58229,58521,n:n,1988 to 1976
58229,58529,n:n,1988 to 1976
58291,58212,n:n,1988 to 1976
58291,58222,n:n,1988 to 1976
58291,58232,n:n,1988 to 1976
58291,58242,n:n,1988 to 1976
58291,58259,n:n,1988 to 1976
58291,58269,n:n,1988 to 1976
58291,5827,n:n,1988 to 1976
58291,5829,n:n,1988 to 1976
58291,58313,n:n,1988 to 1976
58291,58322,n:n,1988 to 1976
58291,58333,n:n,1988 to 1976
58291,58343,n:n,1988 to 1976
58291,58353,n:n,1988 to 1976
58291,58362,n:n,1988 to 1976
58291,5837,n:n,1988 to 1976
58291,5839,n:n,1988 to 1976
58291,5841,n:n,1988 to 1976
58291,58422,n:n,1988 to 1976
58291,58432,n:n,1988 to 1976
58291,58492,n:n,1988 to 1976
58291,5851,n:n,1988 to 1976
58291,58521,n:n,1988 to 1976
58291,58529,n:n,1988 to 1976
58299,58212,n:n,1988 to 1976
58299,58222,n:n,1988 to 1976
58299,58232,n:n,1988 to 1976
58299,58242,n:n,1988 to 1976
58299,58259,n:n,1988 to 1976
58299,58269,n:n,1988 to 1976
58299,5827,n:n,1988 to 1976
58299,5829,n:n,1988 to 1976
58299,58313,n:n,1988 to 1976
58299,58322,n:n,1988 to 1976
58299,58333,n:n,1988 to 1976
58299,58343,n:n,1988 to 1976
58299,58353,n:n,1988 to 1976
58299,58362,n:n,1988 to 1976
58299,5837,n:n,1988 to 1976
58299,5839,n:n,1988 to 1976
58299,5841,n:n,1988 to 1976
58299,58422,n:n,1988 to 1976
58299,58432,n:n,1988 to 1976
58299,58492,n:n,1988 to 1976
58299,58493,n:n,1988 to 1976
58299,5851,n:n,1988 to 1976
58299,58521,n:n,1988 to 1976
58299,58529,n:n,1988 to 1976
5831,58312,n:n,1988 to 1976
5831,5839,n:n,1988 to 1976
5832,58342,n:n,1988 to 1976
5832,58352,n:n,1988 to 1976
5832,5839,n:n,1988 to 1976
5839,58219,n:n,1988 to 1976
5839,58229,n:n,1988 to 1976
5839,58239,n:n,1988 to 1976
5839,58249,n:n,1988 to 1976
5839,58259,n:n,1988 to 1976
5839,58269,n:n,1988 to 1976
5839,5827,n:n,1988 to 1976
5839,5829,n:n,1988 to 1976
5839,58329,n:n,1988 to 1976
5839,58332,n:n,1988 to 1976
5839,58369,n:n,1988 to 1976
5839,5837,n:n,1988 to 1976
5839,5839,n:n,1988 to 1976
5839,5841,n:n,1988 to 1976
5839,58422,n:n,1988 to 1976
5839,58432,n:n,1988 to 1976
5839,58492,n:n,1988 to 1976
5839,58493,n:n,1988 to 1976
5839,5851,n:n,1988 to 1976
5839,58521,n:n,1988 to 1976
5839,58529,n:n,1988 to 1976
5911,5911,1:1,1988 to 1976
5912,5912,1:1,1988 to 1976
5913,5913,1:n,1988 to 1976
5913,59149,n:n,1988 to 1976
59141,59141,1:1,1988 to 1976
59149,59149,n:1,1988 to 1976
59211,59211,n:1,1988 to 1976
59212,59211,n:1,1988 to 1976
59213,59211,n:1,1988 to 1976
59214,59211,n:1,1988 to 1976
59215,59211,n:1,1988 to 1976
59216,59211,n:1,1988 to 1976
59217,59212,1:1,1988 to 1976
59221,59221,n:1,1988 to 1976
59222,59221,n:1,1988 to 1976
59223,59222,n:1,1988 to 1976
59224,59223,1:1,1988 to 1976
59225,59224,n:1,1988 to 1976
59226,58529,n:n,1988 to 1976
59226,59225,n:n,1988 to 1976
59227,59225,n:1,1988 to 1976
59229,59229,1:1,1988 to 1976
59311,57211,1:1,1988 to 1976
59312,57212,1:1,1988 to 1976
5932,5722,1:1,1988 to 1976
59331,5723,n:1,1988 to 1976
59333,5723,n:1,1988 to 1976
59721,5982,n:n,1988 to 1976
59721,59899,n:n,1988 to 1976
59725,5982,n:n,1988 to 1976
59725,59899,n:n,1988 to 1976
59729,5982,n:n,1988 to 1976
59729,59899,n:n,1988 to 1976
59731,59899,n:1,1988 to 1976
59733,59899,n:1,1988 to 1976
59771,33452,n:n,1988 to 1976
59771,59899,n:n,1988 to 1976
59772,33452,n:n,1988 to 1976
59772,59899,n:n,1988 to 1976
59773,33452,n:1,1988 to 1976
59774,33452,n:1,1988 to 1976
59811,59811,1:1,1988 to 1976
59812,59812,1:n,1988 to 1976
59812,59899,n:n,1988 to 1976
59813,59813,1:n,1988 to 1976
59813,59899,n:n,1988 to 1976
59814,5851,n:n,1988 to 1976
59814,59814,1:n,1988 to 1976
59818,59819,n:n,1988 to 1976
59818,59897,n:n,1988 to 1976
59831,59831,n:1,1988 to 1976
59835,59831,n:1,1988 to 1976
59839,59831,n:n,1988 to 1976
59839,89595,n:n,1988 to 1976
59841,59899,n:1,1988 to 1976
59845,59899,n:1,1988 to 1976
5985,59899,n:1,1988 to 1976
59861,33452,n:n,1988 to 1976
59861,59832,1:n,1988 to 1976
59861,59899,n:n,1988 to 1976
59863,59833,1:1,1988 to 1976
59864,59892,n:1,1988 to 1976
59865,59892,n:1,1988 to 1976
59867,59893,1:1,1988 to 1976
59869,59899,n:1,1988 to 1976
59881,59898,n:1,1988 to 1976
59883,59898,n:1,1988 to 1976
59885,59898,n:1,1988 to 1976
59889,59898,n:1,1988 to 1976
59891,59891,1:n,1988 to 1976
59891,59899,n:n,1988 to 1976
59893,59899,n:1,1988 to 1976
59894,59894,1:1,1988 to 1976
59895,59895,1:n,1988 to 1976
59895,59899,n:n,1988 to 1976
59896,59896,1:1,1988 to 1976
59897,59899,n:1,1988 to 1976
59898,59899,n:1,1988 to 1976
59899,52492,n:n,1988 to 1976
59899,59819,n:n,1988 to 1976
59899,59897,n:n,1988 to 1976
59899,59899,n:n,1988 to 1976
59899,89595,n:n,1988 to 1976
6112,6112,1:1,1988 to 1976
6113,6113,n:1,1988 to 1976
61141,6113,n:n,1988 to 1976
61141,6114,n:n,1988 to 1976
61142,6113,n:n,1988 to 1976
61142,6114,n:n,1988 to 1976
61151,6115,n:1,1988 to 1976
61152,6115,n:1,1988 to 1976
61161,61161,n:1,1988 to 1976
61162,61161,n:1,1988 to 1976
61171,61169,n:1,1988 to 1976
61172,61169,n:1,1988 to 1976
61179,61169,n:1,1988 to 1976
61181,61181,1:1,1988 to 1976
61183,61183,1:1,1988 to 1976
6121,6121,1:1,1988 to 1976
6122,6122,1:1,1988 to 1976
6129,6129,n:1,1988 to 1976
61311,6130,n:1,1988 to 1976
61312,6130,n:1,1988 to 1976
61313,6130,n:1,1988 to 1976
61319,6130,n:1,1988 to 1976
6132,6130,n:1,1988 to 1976
6133,6130,n:n,1988 to 1976
6133,84831,n:n,1988 to 1976
62111,62101,n:n,1988 to 1976
62111,62102,n:n,1988 to 1976
62111,62104,n:n,1988 to 1976
62112,62102,n:1,1988 to 1976
62119,23202,n:n,1988 to 1976
62119,23203,n:n,1988 to 1976
62119,23313,n:n,1988 to 1976
62119,23314,n:n,1988 to 1976
62119,23315,n:n,1988 to 1976
62119,23316,n:n,1988 to 1976
62119,23319,n:n,1988 to 1976
62119,62101,n:n,1988 to 1976
62119,62104,n:n,1988 to 1976
62121,62102,n:n,1988 to 1976
62121,62104,n:n,1988 to 1976
62129,62102,n:n,1988 to 1976
62129,62103,n:n,1988 to 1976
62129,62104,n:n,1988 to 1976
62129,62105,n:n,1988 to 1976
62129,6282,n:n,1988 to 1976
62129,62898,n:n,1988 to 1976
62129,84822,n:n,1988 to 1976
62131,62103,n:1,1988 to 1976
62132,62104,n:1,1988 to 1976
62133,62104,n:1,1988 to 1976
62141,62105,n:1,1988 to 1976
62142,62105,n:1,1988 to 1976
62143,62105,n:1,1988 to 1976
62144,62105,n:1,1988 to 1976
62145,62105,n:1,1988 to 1976
6251,6251,1:1,1988 to 1976
6252,6252,1:1,1988 to 1976
6253,6253,1:1,1988 to 1976
62541,6254,n:1,1988 to 1976
62542,6254,n:1,1988 to 1976
62551,62599,n:1,1988 to 1976
62559,62599,n:1,1988 to 1976
62591,62591,1:1,1988 to 1976
62592,62599,n:1,1988 to 1976
62593,62599,n:1,1988 to 1976
62594,62599,n:1,1988 to 1976
62911,6281,n:1,1988 to 1976
62919,6281,n:1,1988 to 1976
62921,6282,n:1,1988 to 1976
62929,6282,n:1,1988 to 1976
62991,62106,1:n,1988 to 1976
62991,62899,n:n,1988 to 1976
62992,62898,n:1,1988 to 1976
62999,62898,n:n,1988 to 1976
62999,74419,n:n,1988 to 1976
62999,7849,n:n,1988 to 1976
62999,78539,n:n,1988 to 1976
62999,78689,n:n,1988 to 1976
62999,79191,n:n,1988 to 1976
62999,79199,n:n,1988 to 1976
62999,79283,n:n,1988 to 1976
62999,7929,n:n,1988 to 1976
62999,8941,n:n,1988 to 1976
62999,89998,n:n,1988 to 1976
62999,95101,n:n,1988 to 1976
63311,63301,n:1,1988 to 1976
63319,63301,n:1,1988 to 1976
63321,63302,n:1,1988 to 1976
63329,63302,n:1,1988 to 1976
63411,24821,n:n,1988 to 1976
63411,24822,n:n,1988 to 1976
63411,6341,n:n,1988 to 1976
63411,63599,n:n,1988 to 1976
63412,24831,n:n,1988 to 1976
63412,24832,n:n,1988 to 1976
63412,6341,n:n,1988 to 1976
63412,63599,n:n,1988 to 1976
63421,63431,1:n,1988 to 1976
63421,63492,n:n,1988 to 1976
63422,63432,n:n,1988 to 1976
63422,63492,n:n,1988 to 1976
63423,63432,n:n,1988 to 1976
63423,63492,n:n,1988 to 1976
63431,6342,n:n,1988 to 1976
63431,63492,n:n,1988 to 1976
63439,6342,n:n,1988 to 1976
63439,63492,n:n,1988 to 1976
63441,6342,n:n,1988 to 1976
63441,63441,n:n,1988 to 1976
63441,63492,n:n,1988 to 1976
63449,6342,n:n,1988 to 1976
63449,63441,n:n,1988 to 1976
63449,63492,n:n,1988 to 1976
63451,63492,n:n,1988 to 1976
63451,64161,1:n,1988 to 1976
63452,63492,n:n,1988 to 1976
63452,64162,n:n,1988 to 1976
63453,63492,n:n,1988 to 1976
63453,64162,n:n,1988 to 1976
63459,63492,n:n,1988 to 1976
63459,64162,n:n,1988 to 1976
63491,63491,n:1,1988 to 1976
63493,63493,1:1,1988 to 1976
63511,6351,n:n,1988 to 1976
63511,63599,n:n,1988 to 1976
63512,6351,n:n,1988 to 1976
63512,63599,n:n,1988 to 1976
6352,6352,1:1,1988 to 1976
63531,6353,n:1,1988 to 1976
63532,6353,n:1,1988 to 1976
63533,63599,n:1,1988 to 1976
63539,63443,1:n,1988 to 1976
63539,6353,n:n,1988 to 1976
63541,63541,1:1,1988 to 1976
63542,63542,n:n,1988 to 1976
63542,63549,n:n,1988 to 1976
63542,63599,n:n,1988 to 1976
63549,63442,1:n,1988 to 1976
63549,63549,n:n,1988 to 1976
63591,63591,1:1,1988 to 1976
63599,63542,n:n,1988 to 1976
63599,63592,1:n,1988 to 1976
63599,63599,n:n,1988 to 1976
6411,6411,n:1,1988 to 1976
64121,64121,n:n,1988 to 1976
64121,64159,n:n,1988 to 1976
64122,64159,n:1,1988 to 1976
64123,64159,n:1,1988 to 1976
64124,64159,n:1,1988 to 1976
64125,64121,n:n,1988 to 1976
64125,64139,n:n,1988 to 1976
64125,64159,n:n,1988 to 1976
64126,64121,n:n,1988 to 1976
64126,64139,n:n,1988 to 1976
64126,64159,n:n,1988 to 1976
64127,64121,n:n,1988 to 1976
64127,64139,n:n,1988 to 1976
64127,64159,n:n,1988 to 1976
64129,6411,n:n,1988 to 1976
64129,64121,n:n,1988 to 1976
64129,64139,n:n,1988 to 1976
64129,64159,n:n,1988 to 1976
64131,64189,n:1,1988 to 1976
64132,64122,n:n,1988 to 1976
64132,64181,n:n,1988 to 1976
64132,64189,n:n,1988 to 1976
64133,64122,n:n,1988 to 1976
64133,64181,n:n,1988 to 1976
64133,64189,n:n,1988 to 1976
64134,64122,n:n,1988 to 1976
64134,64181,n:n,1988 to 1976
64134,64189,n:n,1988 to 1976
64141,64131,1:1,1988 to 1976
64142,64132,1:1,1988 to 1976
64146,64139,n:1,1988 to 1976
64147,64139,n:1,1988 to 1976
64148,64139,n:1,1988 to 1976
64151,64151,n:1,1988 to 1976
64152,64152,n:1,1988 to 1976
64153,64153,1:1,1988 to 1976
64154,64159,n:1,1988 to 1976
64155,64159,n:n,1988 to 1976
64155,64189,n:n,1988 to 1976
64155,64241,n:n,1988 to 1976
64155,64249,n:n,1988 to 1976
64156,64159,n:1,1988 to 1976
64157,64159,n:1,1988 to 1976
64158,64159,n:1,1988 to 1976
64159,64159,n:1,1988 to 1976
64161,64171,n:1,1988 to 1976
64162,64171,n:1,1988 to 1976
64163,64139,n:n,1988 to 1976
64163,64159,n:n,1988 to 1976
64163,64171,n:n,1988 to 1976
64163,64172,n:n,1988 to 1976
64163,64174,n:n,1988 to 1976
64163,64189,n:n,1988 to 1976
64164,64174,n:1,1988 to 1976
64169,64173,n:n,1988 to 1976
64169,64174,n:n,1988 to 1976
64171,64181,n:n,1988 to 1976
64171,64189,n:n,1988 to 1976
64172,64181,n:n,1988 to 1976
64172,64189,n:n,1988 to 1976
64173,64182,n:1,1988 to 1976
64174,64181,n:n,1988 to 1976
64174,64189,n:n,1988 to 1976
64175,64181,n:n,1988 to 1976
64175,64189,n:n,1988 to 1976
64176,64181,n:n,1988 to 1976
64176,64189,n:n,1988 to 1976
64177,64181,n:n,1988 to 1976
64177,64189,n:n,1988 to 1976
64178,64189,n:1,1988 to 1976
64179,64189,n:1,1988 to 1976
64191,64192,n:1,1988 to 1976
64192,64192,n:1,1988 to 1976
64193,64196,1:1,1988 to 1976
64194,58212,n:n,1988 to 1976
64194,58222,n:n,1988 to 1976
64194,58232,n:n,1988 to 1976
64194,58242,n:n,1988 to 1976
64194,58259,n:n,1988 to 1976
64194,58269,n:n,1988 to 1976
64194,5827,n:n,1988 to 1976
64194,5829,n:n,1988 to 1976
64194,58313,n:n,1988 to 1976
64194,58322,n:n,1988 to 1976
64194,58333,n:n,1988 to 1976
64194,58343,n:n,1988 to 1976
64194,58353,n:n,1988 to 1976
64194,58362,n:n,1988 to 1976
64194,5837,n:n,1988 to 1976
64194,5839,n:n,1988 to 1976
64194,5841,n:n,1988 to 1976
64194,58422,n:n,1988 to 1976
64194,58432,n:n,1988 to 1976
64194,58492,n:n,1988 to 1976
64194,5851,n:n,1988 to 1976
64194,64159,n:n,1988 to 1976
64194,64174,n:n,1988 to 1976
64194,64181,n:n,1988 to 1976
64194,64189,n:n,1988 to 1976
64194,64197,n:n,1988 to 1976
64194,6597,n:n,1988 to 1976
64194,89289,n:n,1988 to 1976
64194,89399,n:n,1988 to 1976
64211,6421,n:1,1988 to 1976
64212,6421,n:1,1988 to 1976
64213,6421,n:n,1988 to 1976
64213,64289,n:n,1988 to 1976
64214,6421,n:n,1988 to 1976
64214,64289,n:n,1988 to 1976
64215,6421,n:n,1988 to 1976
64215,64289,n:n,1988 to 1976
64216,6421,n:n,1988 to 1976
64216,64289,n:n,1988 to 1976
64221,6422,n:1,1988 to 1976
64222,6422,n:1,1988 to 1976
64223,6422,n:1,1988 to 1976
64231,6422,n:n,1988 to 1976
64231,6423,n:n,1988 to 1976
64232,6423,n:1,1988 to 1976
64233,6423,n:1,1988 to 1976
64234,6423,n:1,1988 to 1976
64235,6423,n:1,1988 to 1976
64239,6423,n:1,1988 to 1976
64241,64241,n:1,1988 to 1976
64242,64189,n:n,1988 to 1976
64242,64242,1:n,1988 to 1976
64242,64249,n:n,1988 to 1976
64243,64139,n:n,1988 to 1976
64243,64159,n:n,1988 to 1976
64243,64171,n:n,1988 to 1976
64243,64172,n:n,1988 to 1976
64243,64174,n:n,1988 to 1976
64243,64189,n:n,1988 to 1976
64243,64243,1:n,1988 to 1976
64244,64244,1:1,1988 to 1976
64245,64159,n:n,1988 to 1976
64245,64249,n:n,1988 to 1976
64248,64121,n:n,1988 to 1976
64248,64122,n:n,1988 to 1976
64248,64159,n:n,1988 to 1976
64248,64189,n:n,1988 to 1976
64248,64249,n:n,1988 to 1976
64291,64281,1:1,1988 to 1976
64292,64282,n:1,1988 to 1976
64293,64283,1:1,1988 to 1976
64294,64159,n:n,1988 to 1976
64294,64174,n:n,1988 to 1976
64294,64189,n:n,1988 to 1976
64294,64284,1:n,1988 to 1976
64294,64289,n:n,1988 to 1976
64295,64285,1:n,1988 to 1976
64295,64289,n:n,1988 to 1976
64299,64139,n:n,1988 to 1976
64299,64151,n:n,1988 to 1976
64299,64152,n:n,1988 to 1976
64299,64159,n:n,1988 to 1976
64299,64171,n:n,1988 to 1976
64299,64172,n:n,1988 to 1976
64299,64173,n:n,1988 to 1976
64299,64181,n:n,1988 to 1976
64299,64182,n:n,1988 to 1976
64299,64189,n:n,1988 to 1976
64299,64197,n:n,1988 to 1976
64299,64249,n:n,1988 to 1976
64299,64282,n:n,1988 to 1976
64299,64289,n:n,1988 to 1976
65112,65122,n:1,1988 to 1976
65113,65123,n:1,1988 to 1976
65114,65124,n:1,1988 to 1976
65115,65125,1:n,1988 to 1976
65115,65129,n:n,1988 to 1976
65116,65122,n:n,1988 to 1976
65116,65123,n:n,1988 to 1976
65116,65124,n:n,1988 to 1976
65116,65126,n:n,1988 to 1976
65117,65127,n:1,1988 to 1976
65118,65128,n:1,1988 to 1976
65119,65124,n:n,1988 to 1976
65119,65127,n:n,1988 to 1976
65119,65128,n:n,1988 to 1976
65119,65129,n:n,1988 to 1976
65121,65131,n:n,1988 to 1976
65121,65132,n:n,1988 to 1976
65121,65133,n:n,1988 to 1976
65121,65134,n:n,1988 to 1976
65121,65135,n:n,1988 to 1976
65122,65135,n:1,1988 to 1976
65131,65131,n:n,1988 to 1976
65131,65132,n:n,1988 to 1976
65131,65133,n:n,1988 to 1976
65131,65134,n:n,1988 to 1976
65131,65135,n:n,1988 to 1976
65132,65131,n:n,1988 to 1976
65132,65132,n:n,1988 to 1976
65132,65133,n:n,1988 to 1976
65132,65134,n:n,1988 to 1976
65132,65135,n:n,1988 to 1976
65133,65131,n:n,1988 to 1976
65133,65132,n:n,1988 to 1976
65133,65133,n:n,1988 to 1976
65133,65134,n:n,1988 to 1976
65134,65131,n:n,1988 to 1976
65134,65132,n:n,1988 to 1976
65134,65133,n:n,1988 to 1976
65134,65134,n:n,1988 to 1976
65141,65141,n:n,1988 to 1976
65141,65143,n:n,1988 to 1976
65141,65144,n:n,1988 to 1976
65141,65146,n:n,1988 to 1976
65141,65147,n:n,1988 to 1976
65141,65151,n:n,1988 to 1976
65142,65171,n:n,1988 to 1976
65142,65172,n:n,1988 to 1976
65142,65173,n:n,1988 to 1976
65142,65181,n:n,1988 to 1976
65143,65148,n:n,1988 to 1976
65143,65152,n:n,1988 to 1976
65143,65166,n:n,1988 to 1976
65143,65167,n:n,1988 to 1976
65143,65168,n:n,1988 to 1976
65143,65169,n:n,1988 to 1976
65144,65174,n:n,1988 to 1976
65144,65175,n:n,1988 to 1976
65144,65176,n:n,1988 to 1976
65144,65177,n:n,1988 to 1976
65144,65182,n:n,1988 to 1976
65151,65141,n:1,1988 to 1976
65152,65144,n:1,1988 to 1976
65159,65147,n:1,1988 to 1976
65161,65141,n:n,1988 to 1976
65161,65142,n:n,1988 to 1976
65161,65143,n:n,1988 to 1976
65161,65144,n:n,1988 to 1976
65161,65145,n:n,1988 to 1976
65161,65146,n:n,1988 to 1976
65161,65147,n:n,1988 to 1976
65161,65151,n:n,1988 to 1976
65162,65142,n:n,1988 to 1976
65162,65143,n:n,1988 to 1976
65162,65145,n:n,1988 to 1976
65162,65146,n:n,1988 to 1976
65163,65142,n:n,1988 to 1976
65163,65145,n:n,1988 to 1976
65163,65147,n:n,1988 to 1976
65164,65143,n:n,1988 to 1976
65164,65146,n:n,1988 to 1976
65164,65147,n:n,1988 to 1976
65169,65142,n:n,1988 to 1976
65169,65143,n:n,1988 to 1976
65169,65145,n:n,1988 to 1976
65169,65146,n:n,1988 to 1976
65169,65147,n:n,1988 to 1976
65171,65171,n:n,1988 to 1976
65171,65172,n:n,1988 to 1976
65171,65173,n:n,1988 to 1976
65171,65181,n:n,1988 to 1976
65172,65171,n:n,1988 to 1976
65172,65172,n:n,1988 to 1976
65172,65173,n:n,1988 to 1976
65173,65171,n:1,1988 to 1976
65174,65171,n:1,1988 to 1976
65175,65171,n:n,1988 to 1976
65175,65172,n:n,1988 to 1976
65175,65173,n:n,1988 to 1976
65176,65171,n:n,1988 to 1976
65176,65172,n:n,1988 to 1976
65176,65173,n:n,1988 to 1976
65177,65178,n:1,1988 to 1976
65181,65148,n:n,1988 to 1976
65181,65152,n:n,1988 to 1976
65182,65148,n:1,1988 to 1976
65183,65166,n:n,1988 to 1976
65183,65167,n:n,1988 to 1976
65183,65168,n:n,1988 to 1976
65183,65169,n:n,1988 to 1976
65184,65166,n:n,1988 to 1976
65184,65167,n:n,1988 to 1976
65184,65168,n:n,1988 to 1976
65185,65174,n:n,1988 to 1976
65185,65175,n:n,1988 to 1976
65185,65176,n:n,1988 to 1976
65185,65177,n:n,1988 to 1976
65185,65182,n:n,1988 to 1976
65186,65174,n:1,1988 to 1976
65187,65175,n:n,1988 to 1976
65187,65176,n:n,1988 to 1976
65187,65177,n:n,1988 to 1976
65188,65149,n:1,1988 to 1976
65191,65149,n:n,1988 to 1976
65191,65178,n:n,1988 to 1976
65191,65191,1:n,1988 to 1976
65191,65603,n:n,1988 to 1976
65192,65111,1:1,1988 to 1976
65193,65116,1:1,1988 to 1976
65194,65117,n:1,1988 to 1976
65195,65195,1:1,1988 to 1976
65196,65196,n:n,1988 to 1976
65196,65197,n:n,1988 to 1976
65197,65198,n:1,1988 to 1976
65199,65196,n:n,1988 to 1976
65199,65197,n:n,1988 to 1976
65199,65199,n:n,1988 to 1976
65211,65211,n:n,1988 to 1976
65211,65221,n:n,1988 to 1976
65212,65212,n:n,1988 to 1976
65212,65732,n:n,1988 to 1976
65212,65733,n:n,1988 to 1976
65212,65739,n:n,1988 to 1976
65213,65222,n:n,1988 to 1976
65213,65732,n:n,1988 to 1976
65213,65733,n:n,1988 to 1976
65213,65739,n:n,1988 to 1976
65214,65214,n:n,1988 to 1976
65214,65215,n:n,1988 to 1976
65214,65223,n:n,1988 to 1976
65214,65224,n:n,1988 to 1976
65214,65225,n:n,1988 to 1976
65214,65732,n:n,1988 to 1976
65214,65733,n:n,1988 to 1976
65214,65739,n:n,1988 to 1976
65215,65223,n:n,1988 to 1976
65215,65732,n:n,1988 to 1976
65215,65733,n:n,1988 to 1976
65215,65739,n:n,1988 to 1976
65221,65214,n:n,1988 to 1976
65221,6574,n:n,1988 to 1976
65222,65214,n:n,1988 to 1976
65222,6574,n:n,1988 to 1976
65223,65215,n:n,1988 to 1976
65223,6574,n:n,1988 to 1976
65224,65215,n:n,1988 to 1976
65224,6574,n:n,1988 to 1976
65225,65215,n:n,1988 to 1976
65225,6574,n:n,1988 to 1976
65226,65215,n:n,1988 to 1976
65226,6574,n:n,1988 to 1976
65231,65224,n:n,1988 to 1976
65231,6574,n:n,1988 to 1976
65232,65224,n:n,1988 to 1976
65232,6574,n:n,1988 to 1976
65233,65224,n:n,1988 to 1976
65233,6574,n:n,1988 to 1976
65234,65224,n:n,1988 to 1976
65234,6574,n:n,1988 to 1976
65241,65224,n:n,1988 to 1976
65241,6574,n:n,1988 to 1976
65242,65224,n:n,1988 to 1976
65242,6574,n:n,1988 to 1976
65243,65224,n:n,1988 to 1976
65243,6574,n:n,1988 to 1976
65244,65224,n:n,1988 to 1976
65244,6574,n:n,1988 to 1976
65245,65224,n:n,1988 to 1976
65245,6574,n:n,1988 to 1976
65251,65225,n:n,1988 to 1976
65251,6574,n:n,1988 to 1976
65252,65225,n:n,1988 to 1976
65252,6574,n:n,1988 to 1976
65253,65225,n:n,1988 to 1976
65253,6574,n:n,1988 to 1976
65254,65225,n:n,1988 to 1976
65254,6574,n:n,1988 to 1976
65261,65225,n:n,1988 to 1976
65261,6574,n:n,1988 to 1976
65262,65225,n:n,1988 to 1976
65262,6574,n:n,1988 to 1976
65263,65225,n:n,1988 to 1976
65263,6574,n:n,1988 to 1976
65264,65225,n:n,1988 to 1976
65264,6574,n:n,1988 to 1976
65265,65225,n:n,1988 to 1976
65265,6574,n:n,1988 to 1976
65291,65225,n:n,1988 to 1976
65291,6574,n:n,1988 to 1976
65292,65225,n:n,1988 to 1976
65292,6574,n:n,1988 to 1976
65293,65225,n:n,1988 to 1976
65293,6574,n:n,1988 to 1976
65294,65225,n:n,1988 to 1976
65294,6574,n:n,1988 to 1976
65295,65225,n:n,1988 to 1976
65295,6574,n:n,1988 to 1976
65296,65225,n:n,1988 to 1976
65296,6574,n:n,1988 to 1976
65297,65225,n:n,1988 to 1976
65297,6574,n:n,1988 to 1976
65298,65225,n:n,1988 to 1976
65298,6574,n:n,1988 to 1976
65311,65314,n:n,1988 to 1976
65311,65315,n:n,1988 to 1976
65311,65316,n:n,1988 to 1976
65311,6574,n:n,1988 to 1976
65312,65314,n:n,1988 to 1976
65312,65315,n:n,1988 to 1976
65312,65316,n:n,1988 to 1976
65312,6574,n:n,1988 to 1976
65313,65314,n:n,1988 to 1976
65313,65315,n:n,1988 to 1976
65313,65316,n:n,1988 to 1976
65313,6574,n:n,1988 to 1976
65314,65314,n:n,1988 to 1976
65314,65315,n:n,1988 to 1976
65314,6574,n:n,1988 to 1976
65315,65314,n:n,1988 to 1976
65315,65315,n:n,1988 to 1976
65315,6574,n:n,1988 to 1976
65316,65314,n:n,1988 to 1976
65316,65315,n:n,1988 to 1976
65316,6574,n:n,1988 to 1976
65317,65314,n:n,1988 to 1976
65317,65315,n:n,1988 to 1976
65317,6574,n:n,1988 to 1976
65318,65314,n:n,1988 to 1976
65318,65316,n:n,1988 to 1976
65318,6574,n:n,1988 to 1976
65319,65314,n:n,1988 to 1976
65319,65316,n:n,1988 to 1976
65319,6574,n:n,1988 to 1976
65321,6532,n:n,1988 to 1976
65321,6574,n:n,1988 to 1976
65325,6532,n:n,1988 to 1976
65325,6574,n:n,1988 to 1976
65329,6532,n:n,1988 to 1976
65329,6574,n:n,1988 to 1976
65331,65341,n:n,1988 to 1976
65331,6574,n:n,1988 to 1976
65332,65341,n:n,1988 to 1976
65332,6574,n:n,1988 to 1976
